City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
83,hithadhoo,-0.6,73.0833,28.56,76,100,5.79,MV,1682906019
84,lompoc,34.6391,-120.4579,14.23,84,40,7.2,US,1682906019
85,namibe,-15.1961,12.1522,24.36,81,3,1.35,AO,1682906019
86,kundiawa,-6.0167,144.9667,28.07,47,57,0.82,PG,1682906019
87,daru,-9.0763,143.2092,27.75,86,100,6.01,PG,1682906020
88,chui,-33.6971,-53.4616,22.0,70,87,4.39,UY,1682906020
89,bugiri,0.5714,33.7417,16.27,97,100,1.42,UG,1682906020
90,yellowknife,62.456,-114.3525,15.29,31,75,2.57,CA,1682906020
91,jalai nur,49.45,117.7,12.53,23,100,10.04,CN,1682906021
92,arafat,21.3594,39.9664,25.73,32,100,1.83,SA,1682906021
93,izluchinsk,60.9794,76.9242,-1.99,82,100,7.51,RU,1682906021
94,bougouni,11.417,-7.479,26.45,58,89,1.08,ML,1682906021
95,motygino,58.1831,94.7592,0.0,86,100,3.39,RU,1682906022
96,opuwo,-18.0607,13.84,19.89,45,14,0.99,,1682906022
97,isafjordur,66.0755,-23.124,0.23,54,9,7.34,IS,1682906022
98,atafu village,-8.5421,-172.5159,28.96,74,100,6.63,TK,1682906022
99,sirte,31.2089,16.5887,22.85,34,2,8.54,LY,1682906023
100,susuman,62.7833,148.1667,-2.86,76,100,1.42,RU,1682906023
101,porkhov,57.765,29.5561,0.58,89,19,3.43,RU,1682906023
102,vorgashor,67.5833,63.95,-10.68,86,5,2.37,RU,1682906024
103,tura,25.5198,90.2201,22.2,79,100,1.73,IN,1682906024
104,taroa,8.7058,171.2275,27.7,81,67,8.6,MH,1682906024
105,kiunga,-6.1219,141.2906,30.69,64,100,1.67,PG,1682906025
106,kupang,-10.1667,123.5833,30.32,70,20,8.75,ID,1682906025
107,valparaiso,-33.0393,-71.6273,14.8,67,0,5.14,CL,1682906025
108,san pedro pochutla,15.7333,-96.4667,27.62,63,47,2.96,MX,1682906026
109,aykhal,66.0,111.5,-0.63,98,100,11.26,RU,1682906026
110,kapshagay,43.8833,77.0833,16.09,56,60,2.61,KZ,1682906026
111,sylvan lake,52.3168,-114.0853,22.76,20,0,7.72,CA,1682906026
112,mormugao,15.4,73.8,26.17,75,93,3.29,IN,1682906027
113,stanley,54.868,-1.6985,9.6,93,40,3.6,GB,1682906027
114,puerto ayora,-0.7393,-90.3518,26.97,93,62,0.89,EC,1682906027
115,mokwa,9.2833,5.05,26.3,73,52,1.24,NG,1682906027
116,west island,-12.1568,96.8225,27.99,83,75,6.69,CC,1682906027
117,demre,36.2537,29.9777,13.74,69,53,1.11,TR,1682906028
118,iskateley,67.6803,53.1512,-4.04,93,12,4.17,RU,1682906028
119,udachny,66.4167,112.4,0.59,94,100,9.65,RU,1682906028
120,hamilton,39.1834,-84.5333,7.45,87,75,7.2,US,1682905910
121,hobyo,5.3505,48.5268,28.04,78,88,4.89,SO,1682906028
122,kudahuvadhoo,2.6708,72.8944,28.76,75,99,8.29,MV,1682906029
123,brezina,33.0989,1.2608,18.6,54,71,2.1,DZ,1682906029
124,west bay,19.3667,-81.4167,28.04,82,20,3.6,KY,1682905843
125,ciudad lazaro cardenas,17.9583,-102.2,24.51,70,20,2.42,MX,1682906030
126,wailua homesteads,22.0669,-159.378,26.44,70,0,6.17,US,1682906030
127,cadillac,44.2519,-85.4012,3.95,87,100,3.09,US,1682906023
128,la ronge,55.1001,-105.2842,11.14,28,20,3.6,CA,1682906031
129,carutapera,-1.195,-46.02,24.82,91,100,2.6,BR,1682906031
130,susanville,40.4163,-120.653,20.91,16,0,7.2,US,1682905826
131,sol'-iletsk,51.1631,54.9918,14.21,57,7,3.8,RU,1682906031
132,vegreville,53.5001,-112.0518,20.39,18,17,6.17,CA,1682906031
133,verkhotur'ye,58.8627,60.8054,-1.31,91,100,1.82,RU,1682906032
134,lethem,3.3803,-59.7968,26.55,66,55,3.9,GY,1682906032
135,katsuura,35.1333,140.3,16.49,79,100,6.79,JP,1682906032
136,happy valley-goose bay,53.3168,-60.3315,3.17,65,20,3.6,CA,1682906032
137,chillan,-36.6066,-72.1034,10.18,81,1,2.57,CL,1682906033
138,talnakh,69.4865,88.3972,-8.77,81,9,5.46,RU,1682906033
139,saldanha,-33.0117,17.9442,15.19,85,1,5.43,ZA,1682906033
140,olhao,37.0286,-7.8411,22.94,46,0,3.6,PT,1682906034
